Bookmark,Frame#,Source Port,Destination Port,Length,Checksum,Frame Size,Delta,Timestamp,
="",57018,,,,,195,="",="2/4/2026 4:56:58.855591815 PM",
="",57025,,,,,121,="",="2/4/2026 4:56:58.857130880 PM",
="",57029,,,,,117,="",="2/4/2026 4:56:58.857985485 PM",
="",57031,,,,,117,="",="2/4/2026 4:56:58.858205455 PM",
="",57033,,,,,121,="",="2/4/2026 4:56:58.858386205 PM",
="",57037,,,,,109,="",="2/4/2026 4:56:58.860009890 PM",
="",57044,,,,,117,="",="2/4/2026 4:56:58.862096635 PM",
="",57058,,,,,229,="",="2/4/2026 4:56:58.865180605 PM",
="",57065,,,,,121,="",="2/4/2026 4:56:58.869071100 PM",
="",57072,,,,,117,="",="2/4/2026 4:56:58.870664365 PM",
="",57076,,,,,103,="",="2/4/2026 4:56:58.872584750 PM",
="",57083,,,,,117,="",="2/4/2026 4:56:58.882607170 PM",
="",57085,,,,,121,="",="2/4/2026 4:56:58.883183285 PM",
="",57100,,,,,105,="",="2/4/2026 4:56:58.890870815 PM",
="",57118,,,,,229,="",="2/4/2026 4:56:58.896194530 PM",
="",57119,,,,,229,="",="2/4/2026 4:56:58.896281005 PM",
="",57120,,,,,229,="",="2/4/2026 4:56:58.896453690 PM",
="",57129,,,,,229,="",="2/4/2026 4:56:58.899785530 PM",
="",57133,,,,,121,="",="2/4/2026 4:56:58.900379415 PM",
="",57136,,,,,474,="",="2/4/2026 4:56:58.900944115 PM",
="",57150,,,,,103,="",="2/4/2026 4:56:58.910194770 PM",
="",57151,,,,,117,="",="2/4/2026 4:56:58.910242485 PM",
="",57157,,,,,195,="",="2/4/2026 4:56:58.912423885 PM",
="",57159,,,,,195,="",="2/4/2026 4:56:58.912667295 PM",
="",57172,,,,,229,="",="2/4/2026 4:56:58.920858850 PM",
="",57178,,,,,117,="",="2/4/2026 4:56:58.921526415 PM",
="",57182,,,,,117,="",="2/4/2026 4:56:58.921698180 PM",
="",57184,,,,,109,="",="2/4/2026 4:56:58.922800515 PM",
="",57189,,,,,229,="",="2/4/2026 4:56:58.924347610 PM",
="",57202,,,,,109,="",="2/4/2026 4:56:58.938408185 PM",
="",57216,,,,,105,="",="2/4/2026 4:56:58.943636670 PM",
="",57221,,,,,117,="",="2/4/2026 4:56:58.944313320 PM",
="",57235,,,,,229,="",="2/4/2026 4:56:58.945956275 PM",
="",57237,,,,,105,="",="2/4/2026 4:56:58.946345915 PM",
="",57244,,,,,105,="",="2/4/2026 4:56:58.948098250 PM",
="",57247,,,,,117,="",="2/4/2026 4:56:58.948211750 PM",
="",57265,,,,,117,="",="2/4/2026 4:56:58.970324665 PM",
="",57268,,,,,195,="",="2/4/2026 4:56:58.971657865 PM",
="",57275,,,,,109,="",="2/4/2026 4:56:58.973042200 PM",
="",57279,,,,,229,="",="2/4/2026 4:56:58.974046365 PM",
="",57282,,,,,105,="",="2/4/2026 4:56:58.974890835 PM",
="",57288,,,,,195,="",="2/4/2026 4:56:58.976809810 PM",
="",57293,,,,,103,="",="2/4/2026 4:56:58.977895680 PM",
="",57302,,,,,103,="",="2/4/2026 4:56:58.989413475 PM",
="",57305,,,,,121,="",="2/4/2026 4:56:58.989612570 PM",
="",57306,,,,,117,="",="2/4/2026 4:56:58.989661985 PM",
="",57307,,,,,121,="",="2/4/2026 4:56:58.990244040 PM",
="",57309,,,,,105,="",="2/4/2026 4:56:58.990475170 PM",
="",57315,,,,,105,="",="2/4/2026 4:56:58.991304715 PM",
="",57324,,,,,109,="",="2/4/2026 4:56:58.992385415 PM",
="",57338,,,,,109,="",="2/4/2026 4:56:58.999249265 PM",
="",57347,,,,,117,="",="2/4/2026 4:56:59.002552320 PM",
="",57352,,,,,109,="",="2/4/2026 4:56:59.005443565 PM",
="",57356,,,,,420,="",="2/4/2026 4:56:59.008276575 PM",
="",57357,,,,,404,="",="2/4/2026 4:56:59.009081745 PM",
="",57358,,,,,397,="",="2/4/2026 4:56:59.009867125 PM",
="",57359,,,,,105,="",="2/4/2026 4:56:59.010325715 PM",
="",57366,,,,,109,="",="2/4/2026 4:56:59.016081285 PM",
="",57370,,,,,229,="",="2/4/2026 4:56:59.016928560 PM",
="",57371,,,,,229,="",="2/4/2026 4:56:59.017138250 PM",
="",57373,,,,,229,="",="2/4/2026 4:56:59.017376635 PM",
="",57376,,,,,121,="",="2/4/2026 4:56:59.018896405 PM",
="",57386,,,,,103,="",="2/4/2026 4:56:59.027874975 PM",
="",57390,,,,,195,="",="2/4/2026 4:56:59.029449925 PM",
="",57394,,,,,117,="",="2/4/2026 4:56:59.029947080 PM",
="",57397,,,,,105,="",="2/4/2026 4:56:59.032297665 PM",
="",57401,,,,,105,="",="2/4/2026 4:56:59.032844810 PM",
="",57402,,,,,195,="",="2/4/2026 4:56:59.033032890 PM",
="",57417,,,,,117,="",="2/4/2026 4:56:59.039811545 PM",
="",57421,,,,,121,="",="2/4/2026 4:56:59.041117110 PM",
="",57423,,,,,105,="",="2/4/2026 4:56:59.041309695 PM",
="",57440,,,,,105,="",="2/4/2026 4:56:59.044767935 PM",
="",57442,,,,,229,="",="2/4/2026 4:56:59.044863730 PM",
="",57466,,,,,103,="",="2/4/2026 4:56:59.063666150 PM",
="",57475,,,,,103,="",="2/4/2026 4:56:59.069042785 PM",
="",57479,,,,,121,="",="2/4/2026 4:56:59.070747190 PM",
="",57485,,,,,109,="",="2/4/2026 4:56:59.077009690 PM",
="",57487,,,,,229,="",="2/4/2026 4:56:59.083510730 PM",
="",57501,,,,,105,="",="2/4/2026 4:56:59.091310740 PM",
="",57507,,,,,117,="",="2/4/2026 4:56:59.091900360 PM",
="",57511,,,,,117,="",="2/4/2026 4:56:59.093617200 PM",
="",57514,,,,,105,="",="2/4/2026 4:56:59.094416805 PM",
="",57522,,,,,109,="",="2/4/2026 4:56:59.097937110 PM",
="",57539,,,,,109,="",="2/4/2026 4:56:59.101375990 PM",
="",57545,,,,,105,="",="2/4/2026 4:56:59.104748135 PM",
="",57550,,,,,420,="",="2/4/2026 4:56:59.109087145 PM",
="",57553,,,,,117,="",="2/4/2026 4:56:59.109886440 PM",
="",57554,,,,,105,="",="2/4/2026 4:56:59.110116730 PM",
="",57570,,,,,117,="",="2/4/2026 4:56:59.124653595 PM",
="",57582,,,,,109,="",="2/4/2026 4:56:59.129170635 PM",
="",57583,,,,,121,="",="2/4/2026 4:56:59.129337580 PM",
="",57587,,,,,105,="",="2/4/2026 4:56:59.130127350 PM",
="",57592,,,,,121,="",="2/4/2026 4:56:59.131233975 PM",
="",57600,,,,,105,="",="2/4/2026 4:56:59.137647070 PM",
="",57616,,,,,105,="",="2/4/2026 4:56:59.146796840 PM",
="",57619,,,,,105,="",="2/4/2026 4:56:59.147101055 PM",
="",57626,,,,,109,="",="2/4/2026 4:56:59.148658190 PM",
="",57647,,,,,105,="",="2/4/2026 4:56:59.160416270 PM",
="",57651,,,,,121,="",="2/4/2026 4:56:59.161389555 PM",
="",57655,,,,,105,="",="2/4/2026 4:56:59.176127890 PM",
="",57665,,,,,121,="",="2/4/2026 4:56:59.180857430 PM",
="",57669,,,,,121,="",="2/4/2026 4:56:59.181223980 PM",
="",57673,,,,,109,="",="2/4/2026 4:56:59.182143605 PM",
="",57686,,,,,117,="",="2/4/2026 4:56:59.189955690 PM",
="",57689,,,,,103,="",="2/4/2026 4:56:59.190429840 PM",
="",57704,,,,,121,="",="2/4/2026 4:56:59.194194500 PM",
="",57714,,,,,195,="",="2/4/2026 4:56:59.198922190 PM",
="",57734,,,,,109,="",="2/4/2026 4:56:59.217814535 PM",
="",57736,,,,,109,="",="2/4/2026 4:56:59.218931555 PM",
="",57737,,,,,117,="",="2/4/2026 4:56:59.218979980 PM",
="",57742,,,,,109,="",="2/4/2026 4:56:59.229275305 PM",
="",57743,,,,,103,="",="2/4/2026 4:56:59.229489940 PM",
="",57756,,,,,117,="",="2/4/2026 4:56:59.238930135 PM",
="",57757,,,,,117,="",="2/4/2026 4:56:59.238979585 PM",
="",57758,,,,,117,="",="2/4/2026 4:56:59.239382470 PM",
="",57763,,,,,105,="",="2/4/2026 4:56:59.240954570 PM",
="",57768,,,,,105,="",="2/4/2026 4:56:59.242599605 PM",
="",57769,,,,,105,="",="2/4/2026 4:56:59.242737425 PM",
="",57787,,,,,105,="",="2/4/2026 4:56:59.248336245 PM",
="",57792,,,,,117,="",="2/4/2026 4:56:59.249337290 PM",
="",57794,,,,,105,="",="2/4/2026 4:56:59.249597930 PM",
="",57797,,,,,105,="",="2/4/2026 4:56:59.250246680 PM",
="",57802,,,,,117,="",="2/4/2026 4:56:59.251459655 PM",
="",57807,,,,,105,="",="2/4/2026 4:56:59.252237305 PM",
="",57814,,,,,105,="",="2/4/2026 4:56:59.253275740 PM",
="",57821,,,,,117,="",="2/4/2026 4:56:59.254395770 PM",
="",57823,,,,,103,="",="2/4/2026 4:56:59.255252040 PM",
="",57828,,,,,105,="",="2/4/2026 4:56:59.256304760 PM",
="",57854,,,,,117,="",="2/4/2026 4:56:59.276035820 PM",
="",57862,,,,,109,="",="2/4/2026 4:56:59.291192290 PM",
="",57871,,,,,109,="",="2/4/2026 4:56:59.298320940 PM",
="",57876,,,,,109,="",="2/4/2026 4:56:59.299462020 PM",
="",57880,,,,,117,="",="2/4/2026 4:56:59.300588600 PM",
="",57882,,,,,105,="",="2/4/2026 4:56:59.300778030 PM",
="",57890,,,,,3229,="",="2/4/2026 4:56:59.302973330 PM",
="",57898,,,,,109,="",="2/4/2026 4:56:59.305105210 PM",
="",57907,,,,,109,="",="2/4/2026 4:56:59.308149675 PM",
="",57912,,,,,117,="",="2/4/2026 4:56:59.309778925 PM",
="",57916,,,,,229,="",="2/4/2026 4:56:59.316163070 PM",
="",57917,,,,,105,="",="2/4/2026 4:56:59.317825880 PM",
="",57922,,,,,117,="",="2/4/2026 4:56:59.320197470 PM",
="",57926,,,,,105,="",="2/4/2026 4:56:59.320845260 PM",
="",57928,,,,,109,="",="2/4/2026 4:56:59.321476365 PM",
="",57930,,,,,229,="",="2/4/2026 4:56:59.322107685 PM",
="",57933,,,,,103,="",="2/4/2026 4:56:59.323189150 PM",
="",57939,,,,,121,="",="2/4/2026 4:56:59.323977285 PM",
="",57947,,,,,109,="",="2/4/2026 4:56:59.326546680 PM",
="",57953,,,,,109,="",="2/4/2026 4:56:59.328645430 PM",
="",57955,,,,,195,="",="2/4/2026 4:56:59.329345805 PM",
="",57959,,,,,229,="",="2/4/2026 4:56:59.331358500 PM",
="",57970,,,,,117,="",="2/4/2026 4:56:59.335187035 PM",
="",57978,,,,,105,="",="2/4/2026 4:56:59.336944125 PM",
="",57979,,,,,195,="",="2/4/2026 4:56:59.337217635 PM",
="",58002,,,,,117,="",="2/4/2026 4:56:59.350446350 PM",
="",58006,,,,,103,="",="2/4/2026 4:56:59.350915925 PM",
="",58010,,,,,121,="",="2/4/2026 4:56:59.352643665 PM",
="",58012,,,,,105,="",="2/4/2026 4:56:59.353067590 PM",
="",58028,,,,,117,="",="2/4/2026 4:56:59.359688430 PM",
="",58031,,,,,117,="",="2/4/2026 4:56:59.360325825 PM",
="",58048,,,,,105,="",="2/4/2026 4:56:59.371248885 PM",
="",58051,,,,,229,="",="2/4/2026 4:56:59.373173315 PM",
="",58056,,,,,229,="",="2/4/2026 4:56:59.374394575 PM",
="",58063,,,,,117,="",="2/4/2026 4:56:59.377610900 PM",
="",58075,,,,,562,="",="2/4/2026 4:56:59.382594025 PM",
="",58081,,,,,121,="",="2/4/2026 4:56:59.387211265 PM",
="",58086,,,,,117,="",="2/4/2026 4:56:59.388914775 PM",
="",58101,,,,,105,="",="2/4/2026 4:56:59.394040180 PM",
="",58104,,,,,121,="",="2/4/2026 4:56:59.394628435 PM",
="",58109,,,,,121,="",="2/4/2026 4:56:59.396253390 PM",
="",58112,,,,,117,="",="2/4/2026 4:56:59.398546620 PM",
="",58114,,,,,105,="",="2/4/2026 4:56:59.398676115 PM",
="",58115,,,,,105,="",="2/4/2026 4:56:59.398813055 PM",
="",58126,,,,,105,="",="2/4/2026 4:56:59.401596290 PM",
="",58132,,,,,117,="",="2/4/2026 4:56:59.402092865 PM",
="",58134,,,,,105,="",="2/4/2026 4:56:59.402271935 PM",
="",58140,,,,,105,="",="2/4/2026 4:56:59.403438030 PM",
="",58145,,,,,109,="",="2/4/2026 4:56:59.404434605 PM",
="",58150,,,,,109,="",="2/4/2026 4:56:59.404627985 PM",
="",58155,,,,,103,="",="2/4/2026 4:56:59.406970680 PM",
="",58159,,,,,105,="",="2/4/2026 4:56:59.408090590 PM",
="",58167,,,,,105,="",="2/4/2026 4:56:59.409262485 PM",
="",58179,,,,,404,="",="2/4/2026 4:56:59.416949235 PM",
="",58181,,,,,117,="",="2/4/2026 4:56:59.418131620 PM",
="",58189,,,,,105,="",="2/4/2026 4:56:59.421616150 PM",
="",58200,,,,,103,="",="2/4/2026 4:56:59.423537115 PM",
="",58210,,,,,103,="",="2/4/2026 4:56:59.428770650 PM",
="",58212,,,,,229,="",="2/4/2026 4:56:59.429604675 PM",
="",58214,,,,,121,="",="2/4/2026 4:56:59.430572285 PM",
="",58218,,,,,121,="",="2/4/2026 4:56:59.432725785 PM",
="",58240,,,,,109,="",="2/4/2026 4:56:59.438770955 PM",
="",58249,,,,,117,="",="2/4/2026 4:56:59.441259305 PM",
="",58251,,,,,195,="",="2/4/2026 4:56:59.441721500 PM",
="",58256,,,,,117,="",="2/4/2026 4:56:59.442350670 PM",
="",58258,,,,,308,="",="2/4/2026 4:56:59.443798900 PM",
="",58265,,,,,229,="",="2/4/2026 4:56:59.447839025 PM",
="",58276,,,,,105,="",="2/4/2026 4:56:59.450187900 PM",
="",58282,,,,,105,="",="2/4/2026 4:56:59.451669155 PM",
="",58285,,,,,105,="",="2/4/2026 4:56:59.453022925 PM",
="",58292,,,,,105,="",="2/4/2026 4:56:59.454613105 PM",
="",58298,,,,,105,="",="2/4/2026 4:56:59.455400395 PM",
="",58301,,,,,117,="",="2/4/2026 4:56:59.456945755 PM",
="",58331,,,,,105,="",="2/4/2026 4:56:59.465661030 PM",
="",58342,,,,,121,="",="2/4/2026 4:56:59.482725780 PM",
="",58356,,,,,105,="",="2/4/2026 4:56:59.489683915 PM",
="",58364,,,,,109,="",="2/4/2026 4:56:59.491850705 PM",
="",58373,,,,,105,="",="2/4/2026 4:56:59.496475550 PM",
="",58376,,,,,117,="",="2/4/2026 4:56:59.497978685 PM",
="",58380,,,,,105,="",="2/4/2026 4:56:59.499359030 PM",
="",58381,,,,,117,="",="2/4/2026 4:56:59.499790005 PM",
="",58385,,,,,109,="",="2/4/2026 4:56:59.500642765 PM",
="",58389,,,,,121,="",="2/4/2026 4:56:59.501201555 PM",
="",58399,,,,,105,="",="2/4/2026 4:56:59.505248635 PM",
="",58400,,,,,117,="",="2/4/2026 4:56:59.505414635 PM",
="",58408,,,,,117,="",="2/4/2026 4:56:59.506542460 PM",
="",58413,,,,,105,="",="2/4/2026 4:56:59.507101495 PM",
="",58422,,,,,117,="",="2/4/2026 4:56:59.509983615 PM",
="",58428,,,,,117,="",="2/4/2026 4:56:59.511692805 PM",
="",58430,,,,,105,="",="2/4/2026 4:56:59.511881915 PM",
="",58432,,,,,105,="",="2/4/2026 4:56:59.512256120 PM",
="",58438,,,,,117,="",="2/4/2026 4:56:59.513518170 PM",
="",58447,,,,,404,="",="2/4/2026 4:56:59.520777815 PM",
="",58464,,,,,109,="",="2/4/2026 4:56:59.541652850 PM",
="",58471,,,,,308,="",="2/4/2026 4:56:59.546191825 PM",
="",58494,,,,,121,="",="2/4/2026 4:56:59.555621580 PM",
="",58502,,,,,105,="",="2/4/2026 4:56:59.556840090 PM",
="",58512,,,,,109,="",="2/4/2026 4:56:59.558867660 PM",
="",58519,,,,,195,="",="2/4/2026 4:56:59.560282335 PM",
="",58528,,,,,117,="",="2/4/2026 4:56:59.562764130 PM",
="",58533,,,,,121,="",="2/4/2026 4:56:59.568187295 PM",
="",58541,,,,,125,="",="2/4/2026 4:56:59.574421730 PM",
="",58546,,,,,105,="",="2/4/2026 4:56:59.576325165 PM",
="",58547,,,,,105,="",="2/4/2026 4:56:59.576505960 PM",
="",58550,,,,,117,="",="2/4/2026 4:56:59.576871955 PM",
="",58552,,,,,117,="",="2/4/2026 4:56:59.577153850 PM",
="",58560,,,,,103,="",="2/4/2026 4:56:59.589142620 PM",
="",58562,,,,,109,="",="2/4/2026 4:56:59.589305990 PM",
="",58564,,,,,123,="",="2/4/2026 4:56:59.590484200 PM",
="",58568,,,,,109,="",="2/4/2026 4:56:59.591563760 PM",
="",58592,,,,,109,="",="2/4/2026 4:56:59.609301195 PM",
="",58616,,,,,121,="",="2/4/2026 4:56:59.614473890 PM",
="",58632,,,,,117,="",="2/4/2026 4:56:59.627618090 PM",
="",58637,,,,,109,="",="2/4/2026 4:56:59.632094195 PM",
="",58643,,,,,103,="",="2/4/2026 4:56:59.634023150 PM",
="",58646,,,,,105,="",="2/4/2026 4:56:59.634899515 PM",
="",58648,,,,,117,="",="2/4/2026 4:56:59.635987440 PM",
="",58652,,,,,117,="",="2/4/2026 4:56:59.637000285 PM",
="",58663,,,,,109,="",="2/4/2026 4:56:59.644993310 PM",
="",58670,,,,,105,="",="2/4/2026 4:56:59.659415930 PM",
="",58680,,,,,109,="",="2/4/2026 4:56:59.660841300 PM",
="",58695,,,,,109,="",="2/4/2026 4:56:59.666802655 PM",
="",58738,,,,,194,="",="2/4/2026 4:56:59.700383565 PM",
="",58740,,,,,117,="",="2/4/2026 4:56:59.709685875 PM",
="",58744,,,,,105,="",="2/4/2026 4:56:59.711168325 PM",
="",58747,,,,,105,="",="2/4/2026 4:56:59.711973135 PM",
="",58752,,,,,109,="",="2/4/2026 4:56:59.714000640 PM",
="",58768,,,,,105,="",="2/4/2026 4:56:59.720122780 PM",
="",58776,,,,,397,="",="2/4/2026 4:56:59.725051465 PM",
="",58785,,,,,109,="",="2/4/2026 4:56:59.731489995 PM",
="",58787,,,,,109,="",="2/4/2026 4:56:59.732878820 PM",
="",58797,,,,,121,="",="2/4/2026 4:56:59.736803925 PM",
="",58806,,,,,103,="",="2/4/2026 4:56:59.738938485 PM",
="",58842,,,,,109,="",="2/4/2026 4:56:59.753531855 PM",
="",58847,,,,,105,="",="2/4/2026 4:56:59.755222110 PM",
="",58860,,,,,117,="",="2/4/2026 4:56:59.761435270 PM",
="",58863,,,,,109,="",="2/4/2026 4:56:59.762170735 PM",
="",58865,,,,,105,="",="2/4/2026 4:56:59.762358520 PM",
="",58882,,,,,117,="",="2/4/2026 4:56:59.765561380 PM",
="",58884,,,,,105,="",="2/4/2026 4:56:59.765750970 PM",
="",58897,,,,,105,="",="2/4/2026 4:56:59.768042530 PM",
="",58942,,,,,103,="",="2/4/2026 4:56:59.786453350 PM",
="",58944,,,,,109,="",="2/4/2026 4:56:59.787253590 PM",
="",58950,,,,,117,="",="2/4/2026 4:56:59.788711940 PM",
="",59005,,,,,109,="",="2/4/2026 4:56:59.807441430 PM",
="",59009,,,,,109,="",="2/4/2026 4:56:59.807789500 PM",
="",59025,,,,,117,="",="2/4/2026 4:56:59.811995930 PM",
="",59034,,,,,117,="",="2/4/2026 4:56:59.814107435 PM",
="",59051,,,,,229,="",="2/4/2026 4:56:59.818964540 PM",
="",59058,,,,,117,="",="2/4/2026 4:56:59.821238445 PM",
="",59061,,,,,103,="",="2/4/2026 4:56:59.823606750 PM",
="",59063,,,,,121,="",="2/4/2026 4:56:59.824408325 PM",
="",59064,,,,,105,="",="2/4/2026 4:56:59.827691010 PM",
="",59066,,,,,397,="",="2/4/2026 4:56:59.827893010 PM",
="",59085,,,,,117,="",="2/4/2026 4:56:59.833768225 PM",
="",59086,,,,,117,="",="2/4/2026 4:56:59.834047785 PM",
="",59091,,,,,109,="",="2/4/2026 4:56:59.835277425 PM",
="",59093,,,,,121,="",="2/4/2026 4:56:59.835731755 PM",
="",59102,,,,,117,="",="2/4/2026 4:56:59.838408880 PM",
="",59107,,,,,105,="",="2/4/2026 4:56:59.839886215 PM",
="",59109,,,,,117,="",="2/4/2026 4:56:59.840260845 PM",
="",59151,,,,,109,="",="2/4/2026 4:56:59.863746635 PM",
="",59153,,,,,105,="",="2/4/2026 4:56:59.863933980 PM",
="",59156,,,,,105,="",="2/4/2026 4:56:59.864438390 PM",
="",59171,,,,,105,="",="2/4/2026 4:56:59.879567130 PM",
="",59184,,,,,117,="",="2/4/2026 4:56:59.884334970 PM",
="",59187,,,,,105,="",="2/4/2026 4:56:59.886405740 PM",
="",59195,,,,,117,="",="2/4/2026 4:56:59.890677730 PM",
="",59199,,,,,109,="",="2/4/2026 4:56:59.896007215 PM",
="",59207,,,,,117,="",="2/4/2026 4:56:59.905768675 PM",
="",59212,,,,,109,="",="2/4/2026 4:56:59.909144295 PM",
="",59217,,,,,117,="",="2/4/2026 4:56:59.910957960 PM",
="",59236,,,,,103,="",="2/4/2026 4:56:59.918937520 PM",
="",59247,,,,,117,="",="2/4/2026 4:56:59.930855970 PM",
="",59248,,,,,99,="",="2/4/2026 4:56:59.931033365 PM",
="",59249,,,,,117,="",="2/4/2026 4:56:59.931264855 PM",
="",59260,,,,,117,="",="2/4/2026 4:56:59.939189920 PM",
="",59266,,,,,105,="",="2/4/2026 4:56:59.940344555 PM",
="",59271,,,,,109,="",="2/4/2026 4:56:59.942645765 PM",
="",59273,,,,,105,="",="2/4/2026 4:56:59.942833870 PM",
="",59274,,,,,105,="",="2/4/2026 4:56:59.942980890 PM",
="",59277,,,,,105,="",="2/4/2026 4:56:59.943641095 PM",
="",59289,,,,,105,="",="2/4/2026 4:56:59.955252205 PM",
="",59295,,,,,117,="",="2/4/2026 4:56:59.957257725 PM",
="",59300,,,,,105,="",="2/4/2026 4:56:59.961380435 PM",
="",59304,,,,,105,="",="2/4/2026 4:56:59.966036490 PM",
="",59305,,,,,105,="",="2/4/2026 4:56:59.966176350 PM",
="",59307,,,,,229,="",="2/4/2026 4:56:59.966451850 PM",
="",59317,,,,,109,="",="2/4/2026 4:56:59.968517695 PM",
="",59320,,,,,105,="",="2/4/2026 4:56:59.968873595 PM",
="",59334,,,,,105,="",="2/4/2026 4:56:59.973918855 PM",
="",59348,,,,,229,="",="2/4/2026 4:56:59.977454880 PM",
="",59349,,,,,229,="",="2/4/2026 4:56:59.977663565 PM",
="",59365,,,,,109,="",="2/4/2026 4:56:59.994936970 PM",
="",59372,,,,,105,="",="2/4/2026 4:56:59.996374240 PM",
="",59376,,,,,103,="",="2/4/2026 4:56:59.997175355 PM",
="",59377,,,,,109,="",="2/4/2026 4:56:59.997507725 PM",
="",59385,,,,,109,="",="2/4/2026 4:57:00.000710665 PM",
="",59393,,,,,109,="",="2/4/2026 4:57:00.002614205 PM",
="",59402,,,,,103,="",="2/4/2026 4:57:00.009966825 PM",
="",59411,,,,,105,="",="2/4/2026 4:57:00.011372935 PM",
="",59412,,,,,99,="",="2/4/2026 4:57:00.011412910 PM",
="",59415,,,,,179,="",="2/4/2026 4:57:00.018179825 PM",
="",59420,,,,,105,="",="2/4/2026 4:57:00.020374050 PM",
="",59423,,,,,105,="",="2/4/2026 4:57:00.020882435 PM",
="",59444,,,,,404,="",="2/4/2026 4:57:00.031346780 PM",
="",59446,,,,,103,="",="2/4/2026 4:57:00.033334685 PM",
="",59477,,,,,117,="",="2/4/2026 4:57:00.059079815 PM",
="",59492,,,,,117,="",="2/4/2026 4:57:00.067170095 PM",
="",59529,,,,,117,="",="2/4/2026 4:57:00.096605590 PM",
="",59558,,,,,105,="",="2/4/2026 4:57:00.121062855 PM",
="",59561,,,,,193,="",="2/4/2026 4:57:00.121616070 PM",
="",59591,,,,,117,="",="2/4/2026 4:57:00.138830535 PM",
="",59596,,,,,121,="",="2/4/2026 4:57:00.141742425 PM",
="",59598,,,,,117,="",="2/4/2026 4:57:00.142005225 PM",
="",59613,,,,,117,="",="2/4/2026 4:57:00.156429305 PM",
="",59617,,,,,117,="",="2/4/2026 4:57:00.159339080 PM",
="",59641,,,,,105,="",="2/4/2026 4:57:00.172537730 PM",
="",59644,,,,,105,="",="2/4/2026 4:57:00.173036660 PM",
="",59652,,,,,109,="",="2/4/2026 4:57:00.176203120 PM",
="",59653,,,,,229,="",="2/4/2026 4:57:00.176361115 PM",
="",59669,,,,,109,="",="2/4/2026 4:57:00.181011545 PM",
="",59671,,,,,117,="",="2/4/2026 4:57:00.181370565 PM",
="",59677,,,,,109,="",="2/4/2026 4:57:00.182368435 PM",
="",59699,,,,,121,="",="2/4/2026 4:57:00.194354180 PM",
="",59703,,,,,109,="",="2/4/2026 4:57:00.196364615 PM",
="",59709,,,,,109,="",="2/4/2026 4:57:00.201672955 PM",
="",59714,,,,,117,="",="2/4/2026 4:57:00.202754155 PM",
="",59732,,,,,117,="",="2/4/2026 4:57:00.227075525 PM",
="",59743,,,,,105,="",="2/4/2026 4:57:00.232868295 PM",
="",59746,,,,,105,="",="2/4/2026 4:57:00.234517290 PM",
="",59747,,,,,99,="",="2/4/2026 4:57:00.234556760 PM",
="",59749,,,,,410,="",="2/4/2026 4:57:00.235489925 PM",
="",59752,,,,,117,="",="2/4/2026 4:57:00.237075890 PM",
="",59753,,,,,105,="",="2/4/2026 4:57:00.237189055 PM",
="",59754,,,,,117,="",="2/4/2026 4:57:00.237405585 PM",
="",59757,,,,,109,="",="2/4/2026 4:57:00.238551515 PM",
="",59774,,,,,117,="",="2/4/2026 4:57:00.249164155 PM",
="",59777,,,,,109,="",="2/4/2026 4:57:00.251138510 PM",
="",59785,,,,,121,="",="2/4/2026 4:57:00.254953770 PM",
="",59787,,,,,117,="",="2/4/2026 4:57:00.255313960 PM",
="",59791,,,,,121,="",="2/4/2026 4:57:00.256819790 PM",
="",59809,,,,,105,="",="2/4/2026 4:57:00.273549830 PM",
="",59810,,,,,105,="",="2/4/2026 4:57:00.273723425 PM",
="",59818,,,,,117,="",="2/4/2026 4:57:00.275292570 PM",
="",59823,,,,,109,="",="2/4/2026 4:57:00.275770410 PM",
="",59833,,,,,109,="",="2/4/2026 4:57:00.279485435 PM",
="",59835,,,,,117,="",="2/4/2026 4:57:00.279745770 PM",
="",59837,,,,,117,="",="2/4/2026 4:57:00.280422775 PM",
="",59839,,,,,117,="",="2/4/2026 4:57:00.281115060 PM",
="",59840,,,,,117,="",="2/4/2026 4:57:00.281310790 PM",
="",59841,,,,,117,="",="2/4/2026 4:57:00.281752810 PM",
="",59842,,,,,117,="",="2/4/2026 4:57:00.282151735 PM",
="",59862,,,,,99,="",="2/4/2026 4:57:00.300177810 PM",
="",59864,,,,,105,="",="2/4/2026 4:57:00.300483570 PM",
="",59867,,,,,117,="",="2/4/2026 4:57:00.301188590 PM",
="",59869,,,,,105,="",="2/4/2026 4:57:00.302712060 PM",
="",59884,,,,,109,="",="2/4/2026 4:57:00.311936150 PM",
="",59887,,,,,183,="",="2/4/2026 4:57:00.312219030 PM",
="",59889,,,,,105,="",="2/4/2026 4:57:00.312416815 PM",
="",59894,,,,,117,="",="2/4/2026 4:57:00.313120280 PM",
="",59906,,,,,117,="",="2/4/2026 4:57:00.316255860 PM",
="",59907,,,,,105,="",="2/4/2026 4:57:00.318776870 PM",
="",59915,,,,,105,="",="2/4/2026 4:57:00.323878600 PM",
="",59921,,,,,105,="",="2/4/2026 4:57:00.327640760 PM",
="",59925,,,,,105,="",="2/4/2026 4:57:00.330944620 PM",
="",59929,,,,,105,="",="2/4/2026 4:57:00.334412980 PM",
="",59937,,,,,105,="",="2/4/2026 4:57:00.339389665 PM",
="",59939,,,,,420,="",="2/4/2026 4:57:00.340735895 PM",
="",59941,,,,,404,="",="2/4/2026 4:57:00.341520945 PM",
