Bookmark,Frame#,Source Port,Destination Port,Length,Checksum,Frame Size,Delta,Timestamp,
="",25829,,,,,117,="",="2/5/2026 4:52:34.844954515 PM",
="",25844,,,,,461,="",="2/5/2026 4:52:34.878418065 PM",
="",25857,,,,,117,="",="2/5/2026 4:52:34.910471930 PM",
="",25881,,,,,105,="",="2/5/2026 4:52:34.975284085 PM",
="",25883,,,,,117,="",="2/5/2026 4:52:34.975578285 PM",
="",25885,,,,,117,="",="2/5/2026 4:52:34.976322400 PM",
="",25887,,,,,117,="",="2/5/2026 4:52:34.977156665 PM",
="",25889,,,,,117,="",="2/5/2026 4:52:34.978305570 PM",
="",25896,,,,,117,="",="2/5/2026 4:52:34.980415560 PM",
="",25920,,,,,117,="",="2/5/2026 4:52:35.045580185 PM",
="",25923,,,,,117,="",="2/5/2026 4:52:35.046771865 PM",
="",25925,,,,,117,="",="2/5/2026 4:52:35.047404215 PM",
="",25928,,,,,117,="",="2/5/2026 4:52:35.066973200 PM",
="",25953,,,,,117,="",="2/5/2026 4:52:35.112364230 PM",
="",25954,,,,,99,="",="2/5/2026 4:52:35.112878855 PM",
="",25957,,,,,117,="",="2/5/2026 4:52:35.114484980 PM",
="",25959,,,,,117,="",="2/5/2026 4:52:35.130416785 PM",
="",25961,,,,,117,="",="2/5/2026 4:52:35.131039560 PM",
="",25982,,,,,117,="",="2/5/2026 4:52:35.178548380 PM",
="",25986,,,,,117,="",="2/5/2026 4:52:35.180172080 PM",
="",25990,,,,,117,="",="2/5/2026 4:52:35.182362580 PM",
="",25997,,,,,117,="",="2/5/2026 4:52:35.185527525 PM",
="",26003,,,,,117,="",="2/5/2026 4:52:35.189343885 PM",
="",26008,,,,,99,="",="2/5/2026 4:52:35.196248495 PM",
="",26012,,,,,117,="",="2/5/2026 4:52:35.204729560 PM",
="",26014,,,,,117,="",="2/5/2026 4:52:35.205353135 PM",
="",26016,,,,,117,="",="2/5/2026 4:52:35.206037380 PM",
="",26018,,,,,117,="",="2/5/2026 4:52:35.206666435 PM",
="",26019,,,,,99,="",="2/5/2026 4:52:35.207090950 PM",
="",26020,,,,,117,="",="2/5/2026 4:52:35.207338680 PM",
="",26022,,,,,117,="",="2/5/2026 4:52:35.208020270 PM",
="",26025,,,,,117,="",="2/5/2026 4:52:35.215186810 PM",
="",26027,,,,,117,="",="2/5/2026 4:52:35.219772860 PM",
="",26031,,,,,117,="",="2/5/2026 4:52:35.222401740 PM",
="",26033,,,,,117,="",="2/5/2026 4:52:35.223189455 PM",
="",26035,,,,,117,="",="2/5/2026 4:52:35.225022405 PM",
="",26037,,,,,117,="",="2/5/2026 4:52:35.225757585 PM",
="",26040,,,,,117,="",="2/5/2026 4:52:35.226528900 PM",
="",26044,,,,,117,="",="2/5/2026 4:52:35.229954070 PM",
="",26047,,,,,117,="",="2/5/2026 4:52:35.230752600 PM",
="",26051,,,,,117,="",="2/5/2026 4:52:35.233104400 PM",
="",26053,,,,,117,="",="2/5/2026 4:52:35.233812660 PM",
="",26055,,,,,117,="",="2/5/2026 4:52:35.234502785 PM",
="",26057,,,,,117,="",="2/5/2026 4:52:35.235615755 PM",
="",26059,,,,,117,="",="2/5/2026 4:52:35.238132790 PM",
="",26061,,,,,117,="",="2/5/2026 4:52:35.239105155 PM",
="",26062,,,,,117,="",="2/5/2026 4:52:35.240161095 PM",
="",26063,,,,,117,="",="2/5/2026 4:52:35.240925850 PM",
="",26064,,,,,99,="",="2/5/2026 4:52:35.245134310 PM",
="",26071,,,,,117,="",="2/5/2026 4:52:35.260522810 PM",
="",26075,,,,,117,="",="2/5/2026 4:52:35.265591975 PM",
="",26079,,,,,99,="",="2/5/2026 4:52:35.269344175 PM",
="",26080,,,,,117,="",="2/5/2026 4:52:35.269591905 PM",
="",26082,,,,,117,="",="2/5/2026 4:52:35.270389900 PM",
="",26086,,,,,117,="",="2/5/2026 4:52:35.274845370 PM",
="",26091,,,,,117,="",="2/5/2026 4:52:35.286497635 PM",
="",26093,,,,,117,="",="2/5/2026 4:52:35.287094115 PM",
="",26105,,,,,117,="",="2/5/2026 4:52:35.303632030 PM",
="",26106,,,,,117,="",="2/5/2026 4:52:35.310061830 PM",
="",26114,,,,,375,="",="2/5/2026 4:52:35.349151870 PM",
="",26116,,,,,117,="",="2/5/2026 4:52:35.362302360 PM",
="",26118,,,,,117,="",="2/5/2026 4:52:35.362960790 PM",
="",26124,,,,,117,="",="2/5/2026 4:52:35.380812550 PM",
="",26168,,,,,117,="",="2/5/2026 4:52:35.575715050 PM",
="",26170,,,,,117,="",="2/5/2026 4:52:35.577314430 PM",
="",26172,,,,,117,="",="2/5/2026 4:52:35.578229725 PM",
="",26174,,,,,117,="",="2/5/2026 4:52:35.578991880 PM",
="",26207,,,,,117,="",="2/5/2026 4:52:35.646667525 PM",
="",26216,,,,,375,="",="2/5/2026 4:52:35.655864855 PM",
="",26219,,,,,117,="",="2/5/2026 4:52:35.670240000 PM",
="",26233,,,,,117,="",="2/5/2026 4:52:35.710312920 PM",
="",26238,,,,,117,="",="2/5/2026 4:52:35.713487585 PM",
="",26240,,,,,117,="",="2/5/2026 4:52:35.714105720 PM",
="",26242,,,,,117,="",="2/5/2026 4:52:35.715407780 PM",
="",26246,,,,,117,="",="2/5/2026 4:52:35.717015920 PM",
="",26258,,,,,117,="",="2/5/2026 4:52:35.757291610 PM",
="",26259,,,,,375,="",="2/5/2026 4:52:35.758264670 PM",
="",26262,,,,,117,="",="2/5/2026 4:52:35.776412735 PM",
="",26271,,,,,105,="",="2/5/2026 4:52:35.780371275 PM",
="",26273,,,,,117,="",="2/5/2026 4:52:35.780615905 PM",
="",26274,,,,,117,="",="2/5/2026 4:52:35.780665515 PM",
="",26275,,,,,105,="",="2/5/2026 4:52:35.780996770 PM",
="",26278,,,,,213,="",="2/5/2026 4:52:35.785094730 PM",
="",26298,,,,,213,="",="2/5/2026 4:52:35.820937805 PM",
="",26312,,,,,105,="",="2/5/2026 4:52:35.842804015 PM",
="",26315,,,,,105,="",="2/5/2026 4:52:35.843556915 PM",
="",26326,,,,,117,="",="2/5/2026 4:52:35.861789335 PM",
="",26330,,,,,117,="",="2/5/2026 4:52:35.868967315 PM",
="",26349,,,,,105,="",="2/5/2026 4:52:35.911115210 PM",
="",26351,,,,,105,="",="2/5/2026 4:52:35.912999470 PM",
="",26354,,,,,117,="",="2/5/2026 4:52:35.914584610 PM",
="",26362,,,,,117,="",="2/5/2026 4:52:35.956158630 PM",
="",26365,,,,,316,="",="2/5/2026 4:52:35.962690595 PM",
="",26395,,,,,105,="",="2/5/2026 4:52:36.021805300 PM",
="",26397,,,,,117,="",="2/5/2026 4:52:36.021986215 PM",
="",26404,,,,,105,="",="2/5/2026 4:52:36.043451700 PM",
="",26406,,,,,117,="",="2/5/2026 4:52:36.043746180 PM",
="",26411,,,,,117,="",="2/5/2026 4:52:36.047971480 PM",
="",26413,,,,,117,="",="2/5/2026 4:52:36.048886375 PM",
="",26415,,,,,117,="",="2/5/2026 4:52:36.067975245 PM",
="",26419,,,,,105,="",="2/5/2026 4:52:36.088769780 PM",
="",26430,,,,,117,="",="2/5/2026 4:52:36.108413355 PM",
="",26433,,,,,105,="",="2/5/2026 4:52:36.110490930 PM",
="",26436,,,,,105,="",="2/5/2026 4:52:36.111060490 PM",
="",26438,,,,,121,="",="2/5/2026 4:52:36.111305900 PM",
="",26439,,,,,117,="",="2/5/2026 4:52:36.111354770 PM",
="",26441,,,,,35,="",="2/5/2026 4:52:36.119975080 PM",
="",26456,,,,,117,="",="2/5/2026 4:52:36.151392115 PM",
="",26471,,,,,105,="",="2/5/2026 4:52:36.178262820 PM",
="",26479,,,,,117,="",="2/5/2026 4:52:36.180527110 PM",
="",26499,,,,,403,="",="2/5/2026 4:52:36.239193965 PM",
="",26503,,,,,117,="",="2/5/2026 4:52:36.242625890 PM",
="",26506,,,,,117,="",="2/5/2026 4:52:36.243532050 PM",
="",26522,,,,,117,="",="2/5/2026 4:52:36.264517060 PM",
="",26526,,,,,117,="",="2/5/2026 4:52:36.267885815 PM",
="",26538,,,,,105,="",="2/5/2026 4:52:36.308589550 PM",
="",26541,,,,,105,="",="2/5/2026 4:52:36.309720735 PM",
="",26544,,,,,105,="",="2/5/2026 4:52:36.311058930 PM",
="",26549,,,,,105,="",="2/5/2026 4:52:36.312702725 PM",
="",26554,,,,,375,="",="2/5/2026 4:52:36.314416885 PM",
="",26555,,,,,398,="",="2/5/2026 4:52:36.314833815 PM",
="",26573,,,,,117,="",="2/5/2026 4:52:36.350153525 PM",
="",26591,,,,,398,="",="2/5/2026 4:52:36.373517330 PM",
="",26596,,,,,117,="",="2/5/2026 4:52:36.375978035 PM",
="",26599,,,,,117,="",="2/5/2026 4:52:36.377121475 PM",
="",26601,,,,,189,="",="2/5/2026 4:52:36.377489370 PM",
="",26604,,,,,117,="",="2/5/2026 4:52:36.378303075 PM",
="",26610,,,,,117,="",="2/5/2026 4:52:36.380125145 PM",
="",26616,,,,,99,="",="2/5/2026 4:52:36.382133000 PM",
="",26619,,,,,105,="",="2/5/2026 4:52:36.382449690 PM",
="",26632,,,,,117,="",="2/5/2026 4:52:36.386569985 PM",
="",26637,,,,,117,="",="2/5/2026 4:52:36.401082100 PM",
="",26644,,,,,117,="",="2/5/2026 4:52:36.422885775 PM",
="",26649,,,,,117,="",="2/5/2026 4:52:36.442984490 PM",
="",26658,,,,,121,="",="2/5/2026 4:52:36.466344955 PM",
="",26662,,,,,117,="",="2/5/2026 4:52:36.489728075 PM",
="",26670,,,,,117,="",="2/5/2026 4:52:36.509930450 PM",
="",26672,,,,,117,="",="2/5/2026 4:52:36.511790775 PM",
="",26674,,,,,117,="",="2/5/2026 4:52:36.513556295 PM",
="",26677,,,,,117,="",="2/5/2026 4:52:36.514155335 PM",
="",26695,,,,,117,="",="2/5/2026 4:52:36.552855065 PM",
="",26701,,,,,117,="",="2/5/2026 4:52:36.576520500 PM",
="",26703,,,,,117,="",="2/5/2026 4:52:36.577339645 PM",
="",26705,,,,,117,="",="2/5/2026 4:52:36.579037535 PM",
="",26707,,,,,117,="",="2/5/2026 4:52:36.579744100 PM",
="",26711,,,,,117,="",="2/5/2026 4:52:36.600994910 PM",
="",26717,,,,,117,="",="2/5/2026 4:52:36.622729515 PM",
="",26723,,,,,105,="",="2/5/2026 4:52:36.642376930 PM",
="",26730,,,,,117,="",="2/5/2026 4:52:36.643526975 PM",
="",26731,,,,,117,="",="2/5/2026 4:52:36.643575505 PM",
="",26732,,,,,105,="",="2/5/2026 4:52:36.644002245 PM",
="",26734,,,,,117,="",="2/5/2026 4:52:36.644244100 PM",
="",26735,,,,,117,="",="2/5/2026 4:52:36.644292645 PM",
="",26740,,,,,117,="",="2/5/2026 4:52:36.661572340 PM",
="",26749,,,,,117,="",="2/5/2026 4:52:36.688543090 PM",
="",26750,,,,,117,="",="2/5/2026 4:52:36.705228670 PM",
="",26757,,,,,117,="",="2/5/2026 4:52:36.713547750 PM",
="",26779,,,,,117,="",="2/5/2026 4:52:36.776064070 PM",
="",26781,,,,,105,="",="2/5/2026 4:52:36.777580045 PM",
="",26783,,,,,109,="",="2/5/2026 4:52:36.778544540 PM",
="",26787,,,,,213,="",="2/5/2026 4:52:36.785119710 PM",
="",26789,,,,,117,="",="2/5/2026 4:52:36.794957945 PM",
="",26807,,,,,117,="",="2/5/2026 4:52:36.859200770 PM",
="",26812,,,,,117,="",="2/5/2026 4:52:36.880906840 PM",
="",26817,,,,,117,="",="2/5/2026 4:52:36.906208700 PM",
="",26819,,,,,117,="",="2/5/2026 4:52:36.909869080 PM",
="",26821,,,,,117,="",="2/5/2026 4:52:36.910694145 PM",
="",26823,,,,,117,="",="2/5/2026 4:52:36.911546530 PM",
="",26830,,,,,117,="",="2/5/2026 4:52:36.928116900 PM",
="",26837,,,,,308,="",="2/5/2026 4:52:36.938518845 PM",
="",26848,,,,,117,="",="2/5/2026 4:52:36.975534650 PM",
="",26851,,,,,375,="",="2/5/2026 4:52:36.987099180 PM",
="",26852,,,,,99,="",="2/5/2026 4:52:36.990869525 PM",
="",26867,,,,,316,="",="2/5/2026 4:52:37.046411660 PM",
="",26873,,,,,170,="",="2/5/2026 4:52:37.072907510 PM",
="",26891,,,,,546,="",="2/5/2026 4:52:37.132215680 PM",
="",26901,,,,,99,="",="2/5/2026 4:52:37.176831870 PM",
="",26910,,,,,117,="",="2/5/2026 4:52:37.182344280 PM",
="",26912,,,,,117,="",="2/5/2026 4:52:37.183233480 PM",
="",26914,,,,,99,="",="2/5/2026 4:52:37.184545595 PM",
="",26920,,,,,117,="",="2/5/2026 4:52:37.188855390 PM",
="",26921,,,,,117,="",="2/5/2026 4:52:37.189626585 PM",
="",26924,,,,,117,="",="2/5/2026 4:52:37.191141695 PM",
="",26927,,,,,117,="",="2/5/2026 4:52:37.193046115 PM",
="",26929,,,,,339,="",="2/5/2026 4:52:37.195510495 PM",
="",26932,,,,,117,="",="2/5/2026 4:52:37.207441865 PM",
="",26934,,,,,117,="",="2/5/2026 4:52:37.208918265 PM",
="",26937,,,,,117,="",="2/5/2026 4:52:37.209584695 PM",
="",26941,,,,,117,="",="2/5/2026 4:52:37.211991365 PM",
="",26942,,,,,117,="",="2/5/2026 4:52:37.214334565 PM",
="",26946,,,,,99,="",="2/5/2026 4:52:37.221789880 PM",
="",26952,,,,,117,="",="2/5/2026 4:52:37.228417060 PM",
="",26954,,,,,117,="",="2/5/2026 4:52:37.231222415 PM",
="",26957,,,,,117,="",="2/5/2026 4:52:37.233554055 PM",
="",26961,,,,,117,="",="2/5/2026 4:52:37.235194730 PM",
="",26963,,,,,117,="",="2/5/2026 4:52:37.237081655 PM",
="",26965,,,,,117,="",="2/5/2026 4:52:37.237736085 PM",
="",26966,,,,,99,="",="2/5/2026 4:52:37.241419255 PM",
="",26968,,,,,117,="",="2/5/2026 4:52:37.249038120 PM",
="",26969,,,,,99,="",="2/5/2026 4:52:37.249474075 PM",
="",26970,,,,,375,="",="2/5/2026 4:52:37.251588120 PM",
="",26971,,,,,99,="",="2/5/2026 4:52:37.252690675 PM",
="",26979,,,,,117,="",="2/5/2026 4:52:37.270709975 PM",
="",26983,,,,,117,="",="2/5/2026 4:52:37.273344215 PM",
="",26985,,,,,117,="",="2/5/2026 4:52:37.274961315 PM",
="",26987,,,,,117,="",="2/5/2026 4:52:37.275687375 PM",
="",26988,,,,,99,="",="2/5/2026 4:52:37.276543975 PM",
="",26989,,,,,117,="",="2/5/2026 4:52:37.276791505 PM",
="",26991,,,,,117,="",="2/5/2026 4:52:37.279467920 PM",
="",26996,,,,,117,="",="2/5/2026 4:52:37.283868695 PM",
="",26998,,,,,117,="",="2/5/2026 4:52:37.284846725 PM",
="",26999,,,,,213,="",="2/5/2026 4:52:37.285077590 PM",
="",27001,,,,,99,="",="2/5/2026 4:52:37.286252205 PM",
="",27003,,,,,117,="",="2/5/2026 4:52:37.290541265 PM",
="",27006,,,,,99,="",="2/5/2026 4:52:37.295199065 PM",
="",27012,,,,,117,="",="2/5/2026 4:52:37.300647885 PM",
="",27014,,,,,117,="",="2/5/2026 4:52:37.301329370 PM",
="",27018,,,,,117,="",="2/5/2026 4:52:37.303565805 PM",
="",27020,,,,,117,="",="2/5/2026 4:52:37.304188740 PM",
="",27026,,,,,117,="",="2/5/2026 4:52:37.330394895 PM",
="",27034,,,,,117,="",="2/5/2026 4:52:37.351038035 PM",
="",27040,,,,,117,="",="2/5/2026 4:52:37.388809530 PM",
="",27043,,,,,99,="",="2/5/2026 4:52:37.393519400 PM",
="",27047,,,,,315,="",="2/5/2026 4:52:37.400136780 PM",
="",27049,,,,,117,="",="2/5/2026 4:52:37.423359345 PM",
="",27055,,,,,117,="",="2/5/2026 4:52:37.436089300 PM",
="",27059,,,,,117,="",="2/5/2026 4:52:37.445144965 PM",
="",27060,,,,,117,="",="2/5/2026 4:52:37.446739025 PM",
="",27062,,,,,117,="",="2/5/2026 4:52:37.448160530 PM",
="",27072,,,,,99,="",="2/5/2026 4:52:37.477965570 PM",
="",27076,,,,,316,="",="2/5/2026 4:52:37.499082230 PM",
="",27077,,,,,454,="",="2/5/2026 4:52:37.501659275 PM",
="",27079,,,,,117,="",="2/5/2026 4:52:37.508862685 PM",
="",27086,,,,,117,="",="2/5/2026 4:52:37.511997335 PM",
="",27090,,,,,117,="",="2/5/2026 4:52:37.513333435 PM",
="",27094,,,,,117,="",="2/5/2026 4:52:37.515507975 PM",
="",27098,,,,,117,="",="2/5/2026 4:52:37.519335615 PM",
="",27116,,,,,117,="",="2/5/2026 4:52:37.562554520 PM",
="",27117,,,,,117,="",="2/5/2026 4:52:37.563137440 PM",
="",27118,,,,,117,="",="2/5/2026 4:52:37.563371265 PM",
="",27120,,,,,117,="",="2/5/2026 4:52:37.575872675 PM",
="",27122,,,,,117,="",="2/5/2026 4:52:37.577937675 PM",
="",27125,,,,,117,="",="2/5/2026 4:52:37.581942805 PM",
="",27132,,,,,375,="",="2/5/2026 4:52:37.601843155 PM",
="",27135,,,,,117,="",="2/5/2026 4:52:37.604954735 PM",
="",27145,,,,,117,="",="2/5/2026 4:52:37.642136350 PM",
="",27147,,,,,117,="",="2/5/2026 4:52:37.643015710 PM",
="",27153,,,,,117,="",="2/5/2026 4:52:37.644789565 PM",
="",27157,,,,,117,="",="2/5/2026 4:52:37.646809110 PM",
="",27159,,,,,117,="",="2/5/2026 4:52:37.647696270 PM",
="",27161,,,,,117,="",="2/5/2026 4:52:37.650840600 PM",
="",27171,,,,,117,="",="2/5/2026 4:52:37.694556275 PM",
="",27173,,,,,117,="",="2/5/2026 4:52:37.710659410 PM",
="",27176,,,,,117,="",="2/5/2026 4:52:37.711385270 PM",
="",27179,,,,,117,="",="2/5/2026 4:52:37.713033625 PM",
="",27181,,,,,117,="",="2/5/2026 4:52:37.714181370 PM",
="",27183,,,,,117,="",="2/5/2026 4:52:37.715578260 PM",
="",27188,,,,,117,="",="2/5/2026 4:52:37.736208495 PM",
="",27192,,,,,117,="",="2/5/2026 4:52:37.753057050 PM",
="",27200,,,,,316,="",="2/5/2026 4:52:37.763244080 PM",
="",27201,,,,,375,="",="2/5/2026 4:52:37.763595615 PM",
="",27204,,,,,117,="",="2/5/2026 4:52:37.776567550 PM",
="",27206,,,,,99,="",="2/5/2026 4:52:37.777871490 PM",
="",27209,,,,,117,="",="2/5/2026 4:52:37.780733220 PM",
="",27211,,,,,117,="",="2/5/2026 4:52:37.781759600 PM",
="",27215,,,,,117,="",="2/5/2026 4:52:37.782906585 PM",
="",27219,,,,,213,="",="2/5/2026 4:52:37.785145500 PM",
="",27230,,,,,117,="",="2/5/2026 4:52:37.824693025 PM",
="",27238,,,,,392,="",="2/5/2026 4:52:37.837400870 PM",
="",27243,,,,,392,="",="2/5/2026 4:52:37.843649555 PM",
="",27254,,,,,117,="",="2/5/2026 4:52:37.890566710 PM",
="",27260,,,,,398,="",="2/5/2026 4:52:37.909094630 PM",
="",27265,,,,,117,="",="2/5/2026 4:52:37.915984910 PM",
="",27277,,,,,398,="",="2/5/2026 4:52:37.953148225 PM",
="",27279,,,,,117,="",="2/5/2026 4:52:37.956657845 PM",
="",27285,,,,,117,="",="2/5/2026 4:52:37.978098995 PM",
="",27290,,,,,316,="",="2/5/2026 4:52:38.014542195 PM",
="",27307,,,,,117,="",="2/5/2026 4:52:38.045569460 PM",
="",27308,,,,,117,="",="2/5/2026 4:52:38.046237930 PM",
="",27310,,,,,117,="",="2/5/2026 4:52:38.046916480 PM",
="",27313,,,,,117,="",="2/5/2026 4:52:38.048405855 PM",
="",27319,,,,,117,="",="2/5/2026 4:52:38.069298275 PM",
="",27320,,,,,316,="",="2/5/2026 4:52:38.070426970 PM",
="",27322,,,,,398,="",="2/5/2026 4:52:38.071216890 PM",
="",27328,,,,,105,="",="2/5/2026 4:52:38.090646020 PM",
="",27330,,,,,117,="",="2/5/2026 4:52:38.090828910 PM",
="",27333,,,,,117,="",="2/5/2026 4:52:38.109086515 PM",
="",27336,,,,,117,="",="2/5/2026 4:52:38.111291655 PM",
="",27337,,,,,105,="",="2/5/2026 4:52:38.111759970 PM",
="",27339,,,,,117,="",="2/5/2026 4:52:38.112054530 PM",
="",27340,,,,,105,="",="2/5/2026 4:52:38.112558140 PM",
="",27342,,,,,117,="",="2/5/2026 4:52:38.112813045 PM",
="",27348,,,,,117,="",="2/5/2026 4:52:38.115223715 PM",
="",27350,,,,,117,="",="2/5/2026 4:52:38.115747005 PM",
="",27369,,,,,117,="",="2/5/2026 4:52:38.159693475 PM",
="",27384,,,,,117,="",="2/5/2026 4:52:38.177366000 PM",
="",27386,,,,,117,="",="2/5/2026 4:52:38.178288750 PM",
="",27389,,,,,117,="",="2/5/2026 4:52:38.179499845 PM",
="",27390,,,,,117,="",="2/5/2026 4:52:38.180608895 PM",
="",27399,,,,,117,="",="2/5/2026 4:52:38.222246100 PM",
="",27405,,,,,117,="",="2/5/2026 4:52:38.242631950 PM",
="",27409,,,,,117,="",="2/5/2026 4:52:38.244444445 PM",
="",27411,,,,,117,="",="2/5/2026 4:52:38.245297485 PM",
="",27422,,,,,117,="",="2/5/2026 4:52:38.269227495 PM",
="",27429,,,,,213,="",="2/5/2026 4:52:38.285071605 PM",
="",27438,,,,,117,="",="2/5/2026 4:52:38.310223525 PM",
="",27442,,,,,117,="",="2/5/2026 4:52:38.311728820 PM",
="",27475,,,,,117,="",="2/5/2026 4:52:38.376383915 PM",
="",27478,,,,,117,="",="2/5/2026 4:52:38.377224025 PM",
="",27482,,,,,105,="",="2/5/2026 4:52:38.378883895 PM",
="",27483,,,,,117,="",="2/5/2026 4:52:38.379940410 PM",
="",27484,,,,,117,="",="2/5/2026 4:52:38.380626975 PM",
="",27486,,,,,121,="",="2/5/2026 4:52:38.401386575 PM",
="",27490,,,,,117,="",="2/5/2026 4:52:38.402454305 PM",
="",27506,,,,,99,="",="2/5/2026 4:52:38.444712260 PM",
="",27507,,,,,117,="",="2/5/2026 4:52:38.444960110 PM",
="",27510,,,,,117,="",="2/5/2026 4:52:38.446345960 PM",
="",27518,,,,,99,="",="2/5/2026 4:52:38.467847155 PM",
="",27519,,,,,229,="",="2/5/2026 4:52:38.468650930 PM",
="",27523,,,,,117,="",="2/5/2026 4:52:38.480740640 PM",
="",27524,,,,,117,="",="2/5/2026 4:52:38.488650155 PM",
="",27529,,,,,117,="",="2/5/2026 4:52:38.511057350 PM",
="",27530,,,,,105,="",="2/5/2026 4:52:38.511398860 PM",
="",27538,,,,,121,="",="2/5/2026 4:52:38.514374435 PM",
="",27572,,,,,117,="",="2/5/2026 4:52:38.578020165 PM",
="",27575,,,,,117,="",="2/5/2026 4:52:38.579935800 PM",
="",27577,,,,,117,="",="2/5/2026 4:52:38.580630845 PM",
="",27583,,,,,105,="",="2/5/2026 4:52:38.641784140 PM",
="",27584,,,,,99,="",="2/5/2026 4:52:38.641823930 PM",
="",27591,,,,,105,="",="2/5/2026 4:52:38.644991420 PM",
="",27593,,,,,117,="",="2/5/2026 4:52:38.645263265 PM",
="",27594,,,,,117,="",="2/5/2026 4:52:38.645302865 PM",
="",27602,,,,,117,="",="2/5/2026 4:52:38.647770800 PM",
="",27616,,,,,117,="",="2/5/2026 4:52:38.668890230 PM",
="",27629,,,,,117,="",="2/5/2026 4:52:38.689558960 PM",
="",27631,,,,,117,="",="2/5/2026 4:52:38.706554815 PM",
="",27635,,,,,105,="",="2/5/2026 4:52:38.708745875 PM",
="",27637,,,,,117,="",="2/5/2026 4:52:38.709038275 PM",
="",27638,,,,,105,="",="2/5/2026 4:52:38.710580505 PM",
="",27641,,,,,99,="",="2/5/2026 4:52:38.711955970 PM",
="",27644,,,,,117,="",="2/5/2026 4:52:38.714406160 PM",
="",27651,,,,,117,="",="2/5/2026 4:52:38.734705100 PM",
="",27657,,,,,229,="",="2/5/2026 4:52:38.755816610 PM",
="",27671,,,,,213,="",="2/5/2026 4:52:38.785223190 PM",
="",27677,,,,,117,="",="2/5/2026 4:52:38.823669705 PM",
="",27686,,,,,117,="",="2/5/2026 4:52:38.843718300 PM",
="",27689,,,,,117,="",="2/5/2026 4:52:38.844533870 PM",
="",27713,,,,,105,="",="2/5/2026 4:52:38.889317100 PM",
="",27718,,,,,398,="",="2/5/2026 4:52:38.890429665 PM",
="",27721,,,,,117,="",="2/5/2026 4:52:38.909623000 PM",
="",27728,,,,,117,="",="2/5/2026 4:52:38.911403920 PM",
="",27729,,,,,105,="",="2/5/2026 4:52:38.911961520 PM",
="",27734,,,,,105,="",="2/5/2026 4:52:38.913720040 PM",
="",27737,,,,,105,="",="2/5/2026 4:52:38.914454740 PM",
="",27749,,,,,117,="",="2/5/2026 4:52:38.951067250 PM",
="",27750,,,,,105,="",="2/5/2026 4:52:38.954765245 PM",
="",27761,,,,,117,="",="2/5/2026 4:52:38.975749555 PM",
="",27766,,,,,316,="",="2/5/2026 4:52:38.976476320 PM",
="",27767,,,,,375,="",="2/5/2026 4:52:38.976850270 PM",
="",27768,,,,,398,="",="2/5/2026 4:52:38.977266640 PM",
="",27776,,,,,117,="",="2/5/2026 4:52:38.980643240 PM",
="",27781,,,,,398,="",="2/5/2026 4:52:38.992831390 PM",
="",27784,,,,,109,="",="2/5/2026 4:52:39.000867905 PM",
="",27786,,,,,117,="",="2/5/2026 4:52:39.003223550 PM",
="",27789,,,,,105,="",="2/5/2026 4:52:39.022384770 PM",
="",27791,,,,,117,="",="2/5/2026 4:52:39.022602300 PM",
="",27796,,,,,511,="",="2/5/2026 4:52:39.038569900 PM",
="",27803,,,,,117,="",="2/5/2026 4:52:39.046267700 PM",
="",27829,,,,,105,="",="2/5/2026 4:52:39.090796930 PM",
="",27831,,,,,117,="",="2/5/2026 4:52:39.090980405 PM",
="",27833,,,,,117,="",="2/5/2026 4:52:39.112322485 PM",
="",27853,,,,,117,="",="2/5/2026 4:52:39.175636080 PM",
="",27865,,,,,117,="",="2/5/2026 4:52:39.180609760 PM",
="",27866,,,,,105,="",="2/5/2026 4:52:39.181031725 PM",
="",27873,,,,,117,="",="2/5/2026 4:52:39.183005295 PM",
="",27874,,,,,121,="",="2/5/2026 4:52:39.183724035 PM",
="",27875,,,,,117,="",="2/5/2026 4:52:39.183772650 PM",
="",27876,,,,,105,="",="2/5/2026 4:52:39.184655810 PM",
="",27878,,,,,117,="",="2/5/2026 4:52:39.184950690 PM",
="",27879,,,,,117,="",="2/5/2026 4:52:39.185754220 PM",
="",27880,,,,,105,="",="2/5/2026 4:52:39.186678330 PM",
="",27882,,,,,117,="",="2/5/2026 4:52:39.186972890 PM",
="",27884,,,,,117,="",="2/5/2026 4:52:39.187688660 PM",
="",27888,,,,,117,="",="2/5/2026 4:52:39.189559220 PM",
="",27896,,,,,105,="",="2/5/2026 4:52:39.191719705 PM",
="",27897,,,,,117,="",="2/5/2026 4:52:39.192013760 PM",
="",27900,,,,,105,="",="2/5/2026 4:52:39.193927620 PM",
="",27903,,,,,109,="",="2/5/2026 4:52:39.194909715 PM",
="",27904,,,,,117,="",="2/5/2026 4:52:39.194957160 PM",
="",27905,,,,,105,="",="2/5/2026 4:52:39.196163095 PM",
="",27907,,,,,375,="",="2/5/2026 4:52:39.197217680 PM",
="",27908,,,,,105,="",="2/5/2026 4:52:39.198708625 PM",
="",27909,,,,,105,="",="2/5/2026 4:52:39.199438205 PM",
="",27915,,,,,117,="",="2/5/2026 4:52:39.202158795 PM",
="",27916,,,,,117,="",="2/5/2026 4:52:39.203484135 PM",
="",27922,,,,,117,="",="2/5/2026 4:52:39.220980320 PM",
="",27924,,,,,117,="",="2/5/2026 4:52:39.223499555 PM",
="",27925,,,,,511,="",="2/5/2026 4:52:39.223515040 PM",
